29	6	4.814766	0.049685	5.672984	5.984350	7.769304	6.326185	3.399341	1.332845	6.451988	0.049685	4.983670	1.507533	7.920124	6.326185	-6.081656	-4.878638	6.621269	0.049685	-4.552455	-4.878582	6.137478	6.326185	4.158825	5.946582
87	6	-2.117136	-1.641704	3.041308	-0.365057	7.969566	6.648142	-9.081769	-6.098204	2.526964	1.203637	3.040959	-0.365131	-6.070888	-4.015163	7.973239	5.996879	2.527445	1.203781	-2.753496	-3.772467	-2.116738	-1.641389	-2.753230	-3.772265
